Instance_ID,Location,Text
1866,Brisbane,"i,12,unopen,kit-kat,0,self,control"
1867,Melbourne,"saad,vpn,tri,pro,nazi,instal,pro"
1868,Melbourne,""
1869,Brisbane,"or,i,l,mess,tip,edg,smallest,thing"
1870,Perth,"know,pleas,help"
1871,Melbourne,"imagin,exact,card,led,owada,omega,v,g1supercard"
1872,Melbourne,"someon,doubl,count"
1873,Brisbane,"brisban,b,shell,just,left,bubbl,yesterday"
1874,Perth,"power,bill,relief,extend,unemploy"
1875,Melbourne,"nix,pm,year,get"
1876,Brisbane,"had,restock,go,skin,care,product,love,product,much,thank,much,free,case"
1877,Sydney,"even,young,arc,like,ii,rival,food,mr"
1878,Sydney,"mani,thank,urolog"
1879,Melbourne,"pretti,much,except,i,like,see,higgin,fall,green,labor"
1880,Sydney,"fact,relat,anymor,make,heart,happi,school,suck,reason,lol"
1881,Melbourne,""
1882,Brisbane,"i,learn,peopl,say,hey,let,catch,drink,time,realli,mean,i,never,want"
1883,Melbourne,"99"
1884,Perth,"i,research,local,candid,upcom,elect,green,candid,bisexu,malay"
1885,Perth,"kang,ditempat,guy,gala,bang"
1886,Brisbane,"and,that,i,end,toyota,pari,desol,assault,cuirass,build"
1887,Melbourne,"notic,number,plate,drive,back,home,melbourn,it,piti,peopl,tn,dont,see,great,c"
1888,Brisbane,"summer,increas,breathless,sure,i,tri,work,earli,warm,train"
1889,Brisbane,"polic,famili"
1890,Brisbane,"co,take,finger,burger,16,9,scorelin,mirag,move,1,0,group,milan"
1891,Melbourne,"rugbi,quarter,final,usa,v,saf,usa,tot,score,gt,14,5,1,91,have,take,point,even,though"
1892,Sydney,"stop,adai,tds,australia"
1893,Perth,"you,moron,like,you,think,protest,stop,one,person,eat,meat,put"
1894,Brisbane,"cleveland,market,come,tri,organ,activ,nut,mmm,delici,cleveland,market"
1895,Brisbane,"good,stuff,mate"
1896,Brisbane,"aquello,das,en,bueno,air"
1897,Melbourne,"here,theori"
1898,Perth,"in,shaa,allah,it,bother,much,honest,cannon,stand,pain"
1899,Melbourne,"unrival,agribusi,opportun"
1900,Perth,"dunn,real,impress,tonight,high,flyer,technic,etc,nxttakeov,nxtuktitl"
1901,Melbourne,"news,city-wid,award,new,contract,deliv,wast,manag,servic,citi,melbourn"
1902,Brisbane,"bring"
1903,Sydney,"which,place,would,rather,stay"
1904,Melbourne,"jesus,find,thing,object,wrong,even,he,kill,witch,k"
1905,Brisbane,"i,thank,good,sunshin,make,go,swim,play,outsid,xx"
1906,Sydney,"bloodi,alan,jone,own,show"
1907,Perth,"i,run,linkedinloc,cool,thing,link,space,i,rank,2,link,expert,asi"
1908,Melbourne,"im,come,newcastl"
1909,Perth,"give,slice,white,bread,day,ya,poni,continent"
1910,Perth,"snapshot,crapchat,crawshaw,what,auspex"
1911,Melbourne,"i,two,song,away,song,69,i,call,song,69,vote,today,poll,musicpol,namefuturesong,nice"
1912,Sydney,"03,04,2019,week,3,here,coupl,seri,late,night,gymsess,gymsesh,hair,growth,increas"
1913,Perth,"well,suck,go,see,want,come,pancak,citi"
1914,Brisbane,"peopl,shell,complain,ad,cannon,trust,peak,tightarsed"
1915,Sydney,"i,might,get,non,monument,stuff,pizza,toni"
1916,Melbourne,"for,allegi,crucifi,messiahinde,worship,crucifi,god,emin,polit,act"
1917,Sydney,"a,collect,imag,championship,2019,thisisathlet,pt,1,summerofath,athlet"
1918,Brisbane,"sahara,cheng"
1919,Brisbane,"great,stuff,bulldog,keep"
1920,Brisbane,"rome"
1921,Melbourne,"huh"
1922,Sydney,"tvs,highlight,workplac,bulli,i,victim,2,employ,rob,c"
1923,Melbourne,"look,stoni,creek,backwash"
1924,Perth,"alcohol,tri,mat,broom,wa,non,alcohol,bundaberg,ginger,beer,still,one,best,easili,avail"
1925,Perth,"lymington,mother,need,tattoo,t,shirt"
1926,Brisbane,"at,awayfromhom,church,relat,learn,went,school,w,minist,interest,enthusiast,postservic,convey"
1927,Melbourne,"kate,in,late,1994,partner,i,woke,middl,night,hous,fire,within"
1928,Perth,"how,gari,get,send,regard"
1929,Sydney,"101,we,dint,much,couldnt,even,get,shot,target,90,yes"
1930,Perth,"com,nobel"
1931,Brisbane,"housman,ahhh,amaz,smart,inde,glad,know"
1932,Sydney,"crazi,int,zeta"
1933,Brisbane,"giant,oz,you,disingenu,lie,bastard"
1934,Sydney,"yes"
1935,Sydney,"either,babi,may,st,bigger"
1936,Sydney,"that,moment,physic,exam,schedul,5,pm"
1937,Melbourne,""
1938,Melbourne,"imranahmad"
1939,Perth,"so,toaster,nit"
1940,Melbourne,"wrong"
1941,Brisbane,"are,u,readi,bts,mapofthesoul,persona,armi"
1942,Brisbane,"mayb,stop,sweet,you,happi,prove,anyon,if,mat"
1943,Brisbane,"part,respons,failur,generat,alter,global"
1944,Melbourne,"pig,head,turnpik"
1945,Sydney,"wait,i,withdraw,prais,is,push,notif,typo,actual,meant,17,april"
1946,Melbourne,"ok,mani,defend,michael,hurley,i,scrap,push,pull,i,like,without,penalti,need"
1947,Perth,"where,emma,husak"
1948,Melbourne,"get,ban"
1949,Perth,"violenc,you,mean,dont,like,bibl,say,chang"
1950,Melbourne,"man,fc,dodg,bullet,mani,peopl,care,get,better,job"
1951,Brisbane,"drag,armi"
1952,Sydney,"giant,oz,john,whi,ask,dinosaur"
1953,Perth,"usa,day,ni,nato,guess,sordid,karimov,koo"
1954,Perth,"collis,i,hope,right,whatev,happen,decenc,leadership,polit"
1955,Perth,"australia,one,bucket,list,visit,i,got,chanc,visit,four,month,ago,there,swan,b"
1956,Melbourne,"femm,la"
1957,Perth,"aflswansde,trend,perth"
1958,Melbourne,"jerom,hunter,know,keep,hors,happi,race,well,placement,miss,street"
1959,Melbourne,"5555555"
1960,Perth,"tama,we,campaign,good,vibe,pleas,kathniel,around,world,refrain,negat,comment"
1961,Sydney,"well,done,guy,amaz,effort"
1962,Perth,"qualiti,are,bring,conting,perth,juli"
1963,Sydney,"go,anoth,way,womenmakinghistori"
1964,Melbourne,"bloodi,good,game,clear,top,4,aflcatsgi"
1965,Brisbane,"clammi,ford,get,slang,match,mass,contest,i,done"
1966,Perth,"well,turnip,book,a,trump,support,correct,spell"
1967,Perth,"constant,millenni,gotta,em"
1968,Brisbane,"no,love"
1969,Brisbane,"the,three,women,luci,cameron,drew,beyond,kelli,amp,michell,period"
1970,Melbourne,"jeffrey,yes"
1971,Sydney,"exact,stop,jump,shark"
1972,Sydney,"what,new,event,venu,york,st"
1973,Brisbane,"my,time,shine,cigarett,after,sex,sammi,mandarin,season,ep,chakra,efendi,until,c"
1974,Sydney,"it,nice,sydney,wow"
1975,Brisbane,"this,daniel,dont,like,daniel,daniel,idiot"
1976,Perth,"doe,fox,report,anyth,trump"
1977,Brisbane,""
1978,Brisbane,"seem,like,machin,help"
1979,Brisbane,"aus,hello,will,brisban,store,open,time,i,like,buy,album,night,possibl"
1980,Melbourne,""
1981,Brisbane,""
1982,Sydney,"mau,bhutan,masterchef,dong"
1983,Perth,"fitz,when,talk,stupid,social"
1984,Sydney,"sad"
1985,Melbourne,"clear,that,correct,analysi,jordan,you,know"
1986,Brisbane,"fast,forward,2030,fast,charg,station,everi,corner,typic,newco"
1987,Perth,"i,want,clear,vote,muppet,get,muppet"
1988,Brisbane,"i,feel,it,strang,middl,period,none,famili,awak,get"
1989,Perth,"abbot,milan,sabata,tung,ash,malik,malaysia,aha"
1990,Perth,"photo,equip,leav,project,offshor,western,australia,high,pressur,air,compressor"
1991,Melbourne,"i,disagre,this,nation,this,govern,taken,us,it,cruel,shortsight"
1992,Perth,"praxi,wwf,your,reflect,would,give,nightmar,mate,grow,you,c"
1993,Brisbane,"thank,commit,bartlett,brisban,volunt,alreadi,work,get,sign,hundr,home,ac"
1994,Sydney,"e,eu,que,complex,um,comprador,carrisimo,e,new,encosto,nell"
1995,Perth,"an,honour,host,member,govern,morn,perth,australia,commit,take"
1996,Sydney,"thank"
1997,Brisbane,"sunris,queensland,australia,park,ridg,queensland,australia"
1998,Sydney,"im,stoke,circumst,around,afl,adelaid,domin,perform,erin,phillip,bog"
1999,Brisbane,"this,egg,4900,fuck,scam"
2000,Perth,"the,top,hath,return"
2001,Brisbane,""
2002,Sydney,""
2003,Melbourne,"alexandra,queeni"
2004,Melbourne,"oh,dear,turnbul,demand,morrison,act,dutton,chines,donor,link,sh"
2005,Perth,"stop,press,there,typo,cover,it,need,c,last,line"
2006,Perth,""
2007,Sydney,"okay,im,this,real,thing,happen,real,peopl,it,philosoph,debat,real,peopl,real"
2008,Sydney,"the,definit,hubri,perhap"
2009,Melbourne,""
2010,Sydney,"kenni,wayn,shepherd,led,better,height,199532019,red,2019,help,releas,1,000,copi,kenni,debut,album"
2011,Perth,"are,actual,real,arsehol,barbi"
2012,Melbourne,""
2013,Perth,"zedddddddd"
2014,Melbourne,"think,print,frame,put,wall,son,laugh,hes,older"
2015,Melbourne,"good,morn,queen"
2016,Melbourne,"tour,melbourn,shrine,remembr,travel,familytrip,vacationmod,pro,goprophilippin,shrine,r"
2017,Melbourne,"i,hit,obstacl,felt,full,bore,scooter,knee,today,vow,give,i,go"
2018,Perth,"gal,thank,nomin,stoke"
2019,Melbourne,"good,morn,he,explain,blow"
2020,Sydney,"peopl,pay,guardian,i,know,peopl,also,import"
2021,Melbourne,"jet"
2022,Perth,"it,scienc,i,like"
2023,Sydney,"quad,vault,le,teacher,du,squelett,quid,embrassait,il,tomba,en,poussin,victor,hugo,notr,dame,de,pari"
2024,Melbourne,"some,say,melbourn,biggest,citi,soon"
2025,Sydney,"you,got,kid,look,islam,world,compar,western,world,you,see,diff"
2026,Perth,""
2027,Brisbane,"b,josh,sternum,dad,reli,heavili,dis,they,comfort,financi,ongo"
2028,Sydney,"wow,so,much,repres,view,constitu"
2029,Melbourne,"i,think,like,uk,withfsa,independ,led,gov,dept,with,integr"
2030,Sydney,"women,q4,polo,sa,oval,shot,jet,save,dakota,stuart"
2031,Melbourne,"you,joke,he,crimin,kid"
2032,Melbourne,"never,doubt,credit,advoc,australia,could,count,here,account,the,price,credit,66,billion"
2033,Perth,"happi,birthday,young,elin,enjoy,day"
2034,Brisbane,"not,coalit,that,sure"
2035,Melbourne,"i,support,part,chuckschalleng,lovewhereyouwork,cisco"
2036,Melbourne,"happi,sunday,yes,go,live,best,life"
2037,Melbourne,""
2038,Melbourne,"environ,then,dont,a,f,d,may,use"
2039,Perth,"absolut,deed,abl,awesom,sunday,even"
2040,Sydney,"flower,of,the,day,daisi,bell,perenni,invit,delight,daisi,life,bring,calm,protect"
2041,Brisbane,"lip,arriv,rob,reunion,purs,full,print,text,messag,dori,mauricio,l"
2042,Sydney,"hello,lin,thank,much,interest,comment,consider,take,action"
2043,Brisbane,"scsi,much,dsu,blocker"
2044,Perth,"club,amo"
2045,Perth,"79,bourk,street,leedervill,open,inspect,saturday,april,2,30,pm,for,inform,call,much"
2046,Brisbane,"gorgeous,look,fantast"
2047,Brisbane,"stamped,donnerwett"
2048,Perth,"support,walk,autism,donat,link,all,fund,rais,go,toward,support,peopl,al"
2049,Perth,"solar,batteri,storag,even,get,mention,imho,sleep"
2050,Sydney,""
2051,Melbourne,"me,udalahh,hide,baa,santa,aja,janman,tergal,ambit,use,also,hadith,anti,giant,ya,apa,mini,salah,ya"
2052,Sydney,"fitz,well,said,sir,it,help,buffoon,like,fitzsimon,encourag,behaviour"
2053,Perth,"theo,how,lip,tell,truth,will,u,check,biggest,liar,ever"
2054,Brisbane,"correct,racial,racial"
2055,Sydney,"com,meu,yanto,salgado,macroura,new,south,wale,australia"
2056,Sydney,"the,best,camera,one,this,imag,taken,coupl,moon,ago,siphon"
2057,Perth,"did,read,articl"
2058,Melbourne,"queen,bey"
2059,Melbourne,"machin,i,swear,last,school,holiday,like,3,week,ago"
2060,Melbourne,""
2061,Brisbane,"and,stop,censorship,post,silenc,peopl,use"
2062,Brisbane,"corrupt"
2063,Melbourne,"i,think,open,commiss,tho,w,adequ,skill,plain,w"
2064,Sydney,""
2065,Perth,"a13,bohemian,rhapsodi,queen"
2066,Brisbane,"que,si,decid,quedars,congo"
2067,Sydney,""
2068,Perth,"she,stole,life"
2069,Perth,"episod,3,medit,moment,discuss,lymph,node,dissect,lymphedema,radiat,therapi,relat"
2070,Brisbane,"berni,sander,republican,democrat"
2071,Sydney,""
2072,Brisbane,"usa,na"
2073,Perth,"wow,i,say,wow"
2074,Perth,"my,inner,hoe,still,wanna,blink,blink,gold,grill"
2075,Melbourne,"obey,palestinian,chicken"
2076,Brisbane,"mate,go,sydney,see,billi,23,day,book,air,flight"
2077,Melbourne,"munter"
2078,Brisbane,"wow,headphon,audac,die"
2079,Brisbane,"fantast,day,week,brisban,thank,max,next,payment,featur,f"
2080,Perth,""
2081,Melbourne,"wolf,yep,so,race,when,i,move,nsw,vic,transfer,roadsid,assist,po"
2082,Melbourne,"former,presid,ecuador,rafael,correa"
2083,Brisbane,"drink,cell,white,eu,onli,mr,edward,alehous"
2084,Perth,"this,one,better,meme,lay,2,parti"
2085,Brisbane,"wilko,let,make,i,come,tomorrow"
2086,Sydney,""
2087,Melbourne,"someon,wine"
2088,Melbourne,"i,feel,like,know"
2089,Sydney,"what,yell,matlock,drink,old,man,yell,at,cloud,lard,lad,don't"
2090,Brisbane,"nairobi,the,sanctimoni,blind,undeni,obtus,polit,what,you,read,right,bitch"
2091,Brisbane,""
2092,Brisbane,"did,think,rain,would,come,are,glad,such,insight,question,doe,anyon"
2093,Perth,"1050,they,take,8,sure,player,want,go"
2094,Melbourne,"found,anoth,glitch,first,name,appear,last,name,famili,member"
2095,Sydney,"congrat,unit,vision,4,launch,the,architectur,tour,brazil,build,tie,brazil,amp,australia"
2096,Melbourne,"islwyn,green,neurolog"
2097,Melbourne,"this,insan,melbourn,chillicrab,baxoznz,19,claypol,even,star,south"
2098,Brisbane,"man,like"
2099,Sydney,"5000,subscrib,someon,tell,take,5000,sub,vid,he,might,r"
2100,Melbourne,"drink,matchstyx"
2101,Melbourne,"think,i,brought,treadmil,good,therapi,mid,ayr,old,woman,endorphin,overload"
2102,Brisbane,"david,may,night,pm,tomorrow,night,7,4,19,123,eagl,st,brisban,free,cocktail,arriv,finger,foo"
2103,Brisbane,"coffe,car,big,aussi,bbc,fight,for,fit,brisban,queensland"
2104,Perth,"jersey,to,motown,doin,right,last,night,perth,thank,3,fabul,audienc,h"
2105,Melbourne,"4,day,encount,him,planetshak,confer,we,definit,gone,higher,level,thank,you"
2106,Melbourne,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,4"
2107,Perth,"just,feel,right,afleaglesdock"
2108,Perth,"forget,past,chang,you,came,readi,make"
2109,Brisbane,"but,much,money,around,peopl,lot"
2110,Perth,"i,end,get,mani,edi"
2111,Brisbane,"omg,yes,ex,also,made,meal,describ,chop,vegan,sausag,ad"
2112,Sydney,"btsxhalsey,trend,australia"
2113,Melbourne,"photograph,duo,india,hobson,magnus,edmondson,celebr,univers,beauti,rich,histori"
2114,Sydney,"oh,stop,rain,hair,perman,mess"
2115,Melbourne,"cape,naomi,cuba,ken,flat,white,seal,nora,kembl,ke,long,black,lamb,ku,verona,rota"
2116,Melbourne,"air,co,train,sinc,harder,get,wrist"
2117,Sydney,"159,how,to,start,a,precast,part,2,in,episod,i,break,analyt,side"
2118,Sydney,"teamster"
2119,Perth,"well,certain,prove,hit,kid,oz,h"
2120,Perth,"big,issu,passport,let,hope,i,receiv,next,3,week"
2121,Sydney,"there,noth,intrigu,classi,confid,woman,who,inspir,figur,comment"
2122,Melbourne,"i,wonder,recharg,mobil,australia,take,3,day"
2123,Brisbane,"thornton,what,shame,that,tsinghua,professor,inform,new,red,guard"
2124,Perth,"polit,amp,faith,i,see,twitter,lot,talk,deconstruct,faith,i,wonder,would,chan"
2125,Sydney,"rememb,free,newspap,got,catch,train,what,call"
2126,Melbourne,"id,take,use,boot,big,gatorad,bucket"
2127,Melbourne,"a,tini,giraff,i,keen,insect"
2128,Melbourne,"what,glorious,day,love,walk,backyard,nelli,walk,glorious,backyard,beaumari"
2129,Sydney,"so,vote,tour,awesom,i,love,got,record,best,need,eva"
2130,Sydney,"so,i,download,train,timet,phone,amp,found,app,i,open,i,tini,bit,clever,and,tear"
2131,Sydney,"nrlknightsdragon,trend,australia"
2132,Perth,"are,republican,love,want,cut,fund,survivor,911"
2133,Brisbane,""
2134,Melbourne,"final,bought,new,light,bulb,bedroom,loungeroom,no,wonder,around,dark,night"
2135,Melbourne,"anoth,pb,birthdaygirl,ami,today,sundayrunday,round,tan,no,complaint,weather"
2136,Melbourne,"u,anyth,u,set,ur,mind,man"
2137,Sydney,"littl,old,wow,great,boss"
2138,Brisbane,"plea,deal,charg,complet,drop,q,tell,peopl,possibl,bc,gonna"
2139,Perth,"4,amygray,not,mention,import,foot"
2140,Melbourne,""
2141,Sydney,"done,well,like,bite,hand,feed"
2142,Brisbane,"green,beacon,brew,co,tenerif,old"
2143,Melbourne,"the,goal,hole,kiss,stripe,i,busi,ask,punch,bubblebutt,gay,gaynor"
2144,Melbourne,"okay,im,kid,im,sad,pls,peacetim,someon"
2145,Brisbane,""
2146,Brisbane,"i,excit,hahahaha,aw"
2147,Brisbane,"polic,confirm,remain,found,gooda,belong,grandfath,david,thornton,his,yo,bob,weaver,away"
2148,Brisbane,"great,momentum,amp,energi,happen,say,lead,charg,queensland,evolv"
2149,Brisbane,"alway,good,good,good,other,christoph,bolivia,5,4,2019"
2150,Melbourne,"im,tire,onlin,quiz,later"
2151,Brisbane,"do,rememb,join,twitter,i,mytwitteranniversari"
2152,Melbourne,"couldnt,radic,astonish,shift,wellb,academ,achiev,seen,separ,let"
2153,Sydney,"prue,1987."
2154,Perth,"a3,we,quit,explicit,criteria,use,design,all,learn,area,use,design,cycl,criteria"
2155,Melbourne,"this,has,made,my,otherwis,averag,day,veri,much,better"
2156,Melbourne,"tlr,im,suffer,ladi"
2157,Perth,"he,know,deliber,his,econom,teacher,well,known,communist,yank,va"
2158,Melbourne,"hello,elect,commiss,pure,tortur,pleas,facilit,us,post,vote,next,time"
2159,Perth,"syd,thank,ari,im,sandgrop,whos,miss,ocean,sunset,forev,flat,west,coast,h"
2160,Melbourne,"congrat"
2161,Melbourne,""
2162,Melbourne,"of,cours,passeng,push,clayton,got,raleigh,mate,just,walk"
2163,Sydney,"women,q1,polo,sa,oval,2,0,chloe,wilcox"
2164,Brisbane,"strong,win,could,see,win,g1,level,home,base,effort"
2165,Perth,"have,made,retir,last,i,declin,kind,offer,join,bas"
2166,Melbourne,"my,fellow,pilot,local,i,order,indian,horsham,they,said,10,minut,he,said,ok,we"
2167,Melbourne,"okay,i,say,hear,free,spirit,album,amaz,experi,music,take,yo"
2168,Perth,"the,kind,abject,poverti,lip,creat,put,massiv,pressur,peopl,famili,children,health"
2169,Melbourne,"my,apolog,i,see,the,question,remain"
2170,Sydney,"the,origin,credit,campaign,hit,old,empir,union,jack,amp,anglo,saxon,supremaci,common"
2171,Melbourne,""
2172,Melbourne,"hors,you,complet,buffoon,fair,go,a,bunch,millionair"
2173,Melbourne,"diy,incom,indomieau,mi,goreng,hot,chip,mi,goreng,season,tri,melbourn,vice"
2174,Melbourne,"i,nemean,souvlaki"
2175,Perth,"what,respons,daley"
2176,Perth,"honey,honeycomb,harvest,postcod,at,least,i,know,honey,came,6025,perth"
2177,Perth,"will,continu,bag,labor,red,tsunami,wipe,littl,lib,old"
2178,Perth,"great,pop,cuddl,babycham,charlotterosacurti,landscap,western,australia"
2179,Perth,""
2180,Melbourne,"ab,mortar"
2181,Sydney,"bec,aj,agre"
2182,Melbourne,"wolff,du,promo"
2183,Melbourne,"12,04,19,harri,help,make,bed,idiot,harrythevicmarketcat,howtomakeab,harrytheidiot,melbourn"
2184,Perth,"whi,politician,speak,support,palestinian,israel,sniper"
2185,Sydney,"may,perch,amp,control,shame,tori,see,continu"
2186,Sydney,"autumn,well,truli"
2187,Perth,"perth,6,pm,sunset"
2188,Melbourne,"so,cute"
2189,Perth,"oh,today,10002.,race,gp,congrat"
2190,Perth,"told,plc"
2191,Melbourne,"interest,job,tullamarin,vic,this,could,great,fit,click,link,bio,appli,sale,zacco"
2192,Perth,"weight,number,win,end,but,multipl,spud,interim"
2193,Brisbane,"great,news,aime,will,australian,prime,custom,also,abl,access,toddler,exchang,program"
2194,Melbourne,"3,point,break,el,masri,point,score,record,well,done,cameron"
2195,Sydney,"i,bet,win,younger,beta,look,fake,trump"
2196,Perth,"crow,adopt,2016,bulldog,throw,aflcrowscat"
2197,Brisbane,"he,got,wrong,he,useless,trust,no,chanc,he,liar"
2198,Melbourne,"they,look,slow,forward,line,need,find,someth"
2199,Sydney,""
2200,Sydney,"stott,appar,break,journalist,code"
2201,Perth,"whi,anoth,word,requir,promis,surplus"
2202,Melbourne,"i,shortstop,coffe,amp,don't,melbourn,victoria"
2203,Brisbane,"honda,driver,pass"
2204,Melbourne,"aright,good,thank,yeah,good,kevin,good,thank,good,shane,good,derri,good,seamus,good,aright,good"
2205,Sydney,"who,care,one,even,know,much,germani,mean"
2206,Sydney,"thank,much,asshol,driver,418,brood,fail,stop,even,though,saw,run,de"
2207,Sydney,"nrlcowboysraid,trend,sydney"
2208,Brisbane,"innov,rais,awar,euclid,2019,amr,microbiolog,antimicrobialresist,antimicrobialstewardship"
2209,Brisbane,"elixir,extrem,access,function,program,languag,want,intro,workshop,jo"
2210,Perth,"brilliant,piec,write,enjoy"
2211,Melbourne,"bearsonstair,trend,melbourn"
2212,Melbourne,"royal,botan,garden,victoria,melbourneiloveyou,wildlifeofaustralia,natur,perfect,seeaustralia"
2213,Brisbane,"good,hey,care,ordinari,australian,peopl,cancer,they,care,money"
2214,Sydney,""
2215,Perth,"11,30,ish"
2216,Melbourne,"let,see,long,take,child,killer,tear,cut,face,lock-up"
2217,Perth,"sell,soul,devil,i,probabl,learn"
2218,Sydney,"dinner,drink,wentyleaguesclub,the,plaza,went,leagu"
2219,Sydney,""
2220,Brisbane,"is,one,barb,wire"
2221,Brisbane,"lord,majesti"
2222,Perth,"someon,blatant,stream,hd,qualiti,got,casebook,i,mean,episod,cost,million,dollar,could,wait,24,hour"
2223,Brisbane,"respect,amp,cat,look,prop,loganlea,old,loganlea,w"
2224,Brisbane,"wait,do,start,week,sunday,monday,hummmmmm"
2225,Brisbane,"there,babi,never,refus,p,sing,hug,maya,offici"
2226,Perth,"b7,well,let,start,tell,much"
2227,Perth,"perth,6,pm,sunset"
2228,Melbourne,"wwwwwwwww"
2229,Perth,"19,year,old,kick,14,goal,but,part,annual,lose,3,row,miss,doubl,chanc"
2230,Brisbane,"drum,break,wind,smut,fill,got,swamp,putrid,gase,call,conven"
2231,Sydney,"lesse,i,mean,physic,fine,but,i,still,hate,ya,know"
2232,Sydney,"a,car,trunk,boot"
2233,Melbourne,""
2234,Brisbane,"yo,low,key,slap,im,feel,all,asian,persuas"
2235,Brisbane,"if,fail,could,pleas,leav"
2236,Sydney,"jokowiaminmenang"
2237,Brisbane,"it,ok,walk,away,someon,love,work"
2238,Brisbane,"you,get,initi,stealth,attack"
2239,Brisbane,"are,happi,access,pulmonari,rahab,im,my,cairn,roman,race,toughest,race"
2240,Melbourne,"first,person,view,intens,innov,go,2019,melbournehealthacceler"
2241,Brisbane,"dea,answer"
2242,Perth,""
2243,Brisbane,"donnerwett,stamped"
2244,Perth,"cage,dream,game,congrat,2732"
2245,Sydney,"they,worst"
2246,Brisbane,""
2247,Melbourne,"billi,awesom"
2248,Perth,"var,check"
2249,Sydney,"sahara,yes,he,version,babi,shark,lollo,version,one,i,get,thru"
2250,Brisbane,"love,one,pool,caus,sun,gone,littl,us,darki,come,hide"
2251,Brisbane,"no,water,happen,hopeless,polit,take,give,massiv,water,alloc"
2252,Brisbane,"surpris,surpris,anoth,green,mp,confirm,anoth,tori"
2253,Melbourne,"ask,question,john,sender,golfer"
2254,Sydney,"plibersek,labor,politician,pose,lend,librari"
2255,Brisbane,"lettuc,tattoo,like,bass"
2256,Perth,"understand,respect,medium"
2257,Brisbane,""
2258,Perth,"support,boy,come,check,take,look,divis,shoot"
2259,Perth,"good,write,photographi,team"
2260,Brisbane,"from,catteri"
2261,Sydney,"there,tell,come,next,tire,hand,show"
2262,Perth,"ryan,i,realli,hope,parti,hard,last,sunday,night"
2263,Perth,""
2264,Sydney,"cute,kan,sahara"
2265,Sydney,"le,fog,want,eat,live"
2266,Melbourne,"snow,april,i,dust,england,next,plane"
2267,Brisbane,"i,right,hitchin"
2268,Sydney,"uni,sydney,scienc,student,connect"
2269,Melbourne,"aus,brant,seeker,major,365"
2270,Melbourne,"great,stuff,dee,stuff,longer,joke,show,small,tweezer,zerotoler"
2271,Perth,"yasmin,l,sorri,predica,it,tragic,difficult,function,requir,famili"
2272,Sydney,"how,horribl,someon,pls,think,children"
2273,Melbourne,"amaz"
2274,Perth,"i,agre,mani,sad,funni,heartwarm,uplift"
2275,Sydney,"incred,view,sydney,opera,hous,horizon,club,room,shangri,la,hotel,sydney,nsw,w"
2276,Perth,"oh,pff,yes,i,i,wash,hair,i,come"
2277,Sydney,"we,mari,london,cloth,donat,vinni,about,book,next,quit,imposs"
2278,Sydney,"psst,hey,quasar,bit,whatev,bribe,ill,pay,tripl,destroy,boro,jr,deal"
2279,Sydney,""
2280,Perth,"dont,worri,kathniel,love,believ,anyth,unless,julia,m,stay"
2281,Brisbane,"billi,i,know,u,crush,sam,deserv,u,dark,mass"
2282,Perth,"nine,goal,two,game,west,coast,forward,jake,waterman,start,wall,season,five,today,eagl,27"
2283,Sydney,"i,check"
2284,Sydney,"yes,self,inflict,he,ultim,chose"
2285,Melbourne,"spoiler,alert,i,realli,love"
2286,Perth,"this,first,time,i,seen,name,aim,silenc,close,debat,coexist,i"
2287,Perth,"the,darkest,night,produc,brightest,star,so,shine,bright,quot,quot,motivationalquot"
2288,Perth,"today,kitten,day"
2289,Melbourne,"goodwin,the,good,team,defens,stand,it,build,confid,take,energi,away,opposit"
2290,Perth,"not,seedi,underbelli,footi,royal"
2291,Melbourne,"aaa,queen,bee"
2292,Sydney,"see,deep,nut"
2293,Perth,"be,stronger,excus,we,exercis,tomorrow,7151.,amp,popular,compact,class,msg"
2294,Brisbane,"i,live,yacht,brisban,river,no,hotel,mobil,broadband"
2295,Sydney,""
2296,Sydney,"men,got,could,get,right,liter,everyon,except,jon,jonah,write,500,word,hot,take"
2297,Melbourne,""
2298,Sydney,""
2299,Melbourne,"guy,dear,sir,madam,while,verbal,contract,written,word,desir,topic,pleas,awar"
2300,Brisbane,"fpi,report,2017,show,dispirit,graph"
2301,Melbourne,"i,wish,i,was,there"
2302,Melbourne,"dom,speed,own,g"
2303,Melbourne,"cantley,2019"
2304,Perth,"herald,not,accus,robbo,one,watch,360,spark,comment"
2305,Perth,"there,coach,challeng,there,ten,coach,much,box,still,adapt"
2306,Brisbane,"no,brutal,urg,japan,stand,whale,ceas,whale,industri,via"
2307,Brisbane,"it,win,stir,thing,count,right"
2308,Brisbane,"the,thing,necessari,triumph,evil,good,men,noth,edmund,burk"
2309,Perth,"so,good,throne,back,that,allel,im,say"
2310,Brisbane,"not,worri,debbi,good,luck"
2311,Brisbane,"thankyou,josh"
2312,Perth,""
2313,Perth,"i,rememb,hear,stori,year,ago,lawyer,someth,bill,doctor,time"
2314,Melbourne,""
2315,Brisbane,"gloria,bell,trailer,make,lot,funnier,play,julian,moor,work,chirac"
2316,Brisbane,"bora,v,como,medico,qui"
2317,Melbourne,""
2318,Melbourne,"the,text,good,hear,read,word,better"
2319,Melbourne,"horrif,those,make,believ,absurd,make,commit,atroc,voltair"
